796	2206
796	247
2143	779
2143	2061
2143	2832
2143	20
2143	664
2143	411
2143	2588
2143	925
2143	926
2143	2350
2143	1072
2143	1978
2143	2364
2143	225
2143	347
2143	224
2143	353
2143	485
2143	2023
2143	104
2143	1271
2143	764
23	1721
1721	1632
1721	1792
1721	1509
1721	134
1721	263
1721	1995
1721	1230
1721	83
1721	1524
1721	2771
1721	1974
1721	1176
1721	218
1721	2555
1721	471
24	2456
24	499
24	1397
2456	2304
2456	2700
2456	2703
2456	2579
2456	2159
2456	540
2456	1349
2456	1828
2456	2343
2456	1077
2456	566
2456	443
2456	2366
2456	2112
2456	694
2456	1804
2456	587
2456	980
2456	1374
2456	59
2456	2025
2456	751
1397	2304
1397	1026
1397	1156
1397	522
1397	898
1397	1425
1397	1939
1397	1699
1397	1062
1397	1077
1397	1977
1397	266
1397	2366
1397	2774
1397	1374
1397	1636
1397	2149
1397	2151
1397	2153
1397	2159
1397	628
1397	1271
1397	1914
26	1539
26	2086
26	1609
26	2540
26	188
26	1663
2086	2155
1609	2304
1609	1665
1609	1027
1609	1622
1609	1287
1609	778
1609	1803
1609	1805
1609	2066
1609	1176
1609	2467
1609	166
1609	1196
1609	2737
1609	1974
1609	1848
1609	829
1609	2627
1609	1526
1609	840
1609	1996
1609	975
1609	464
1609	2360
1609	594
1609	2646
1609	1251
1609	1126
1609	2284
1609	1981
1609	1524
1609	246
1609	1401
1609	1402
1609	1663
30	128
30	2131
30	2548
30	1963
33	514
33	1539
33	1547
33	2050
33	31
33	2593
33	35
33	36
33	1286
33	552
33	263
33	558
33	1071
33	1072
33	1591
33	57
33	2620
33	2622
33	2624
33	1092
33	1605
33	590
33	599
33	2136
33	1628
33	702
33	609
33	1125
33	1129
33	1133
33	2159
33	625
33	1652
33	1141
33	105
33	1657
33	1665
33	135
33	1672
33	2712
33	1691
33	671
33	2729
33	2079
33	701
33	2238
33	2244
33	204
33	212
33	2261
33	1240
33	2788
33	2280
33	1258
33	2287
33	242
33	1781
33	1782
33	2295
33	1237
33	769
33	2307
33	260
33	261
33	2310
33	1287
33	1803
33	792
33	281
33	2843
33	2336
33	809
33	298
33	1324
33	305
33	823
33	2360
33	2015
33	1342
33	1864
33	55
33	1363
33	2388
33	1882
33	2399
33	1895
33	1389
33	884
33	1914
33	406
33	1093
33	930
33	1443
33	1956
33	1448
33	1449
33	938
33	1971
33	927
33	956
33	958
33	1986
33	470
33	2519
33	478
33	2527
33	2016
33	1509
33	508
33	2035
33	500
33	2554
33	2044
671	1536
671	1025
671	1539
671	1030
671	428
671	11
671	972
671	13
671	1038
671	1553
671	2583
671	24
671	25
671	538
671	539
671	2588
671	2077
671	2078
671	31
671	544
671	432
671	35
671	548
671	2013
671	1064
671	553
671	2602
671	1287
671	2604
671	939
671	558
671	1584
671	2097
671	2099
671	2815
671	2619
671	2620
671	573
671	2012
671	2623
671	2624
671	577
671	2114
671	2627
671	2119
671	2633
671	1613
671	590
671	1903
671	1618
671	1108
671	526
671	1112
671	92
671	95
671	608
671	2146
671	523
671	1981
671	2154
671	108
671	1133
671	2159
671	624
671	2161
671	2675
671	495
671	1194
671	1897
671	1144
671	2169
671	1146
671	635
671	2684
671	1151
671	2176
671	1670
671	2241
671	2156
671	2186
671	1167
671	2704
671	657
671	1171
671	1684
671	1685
671	662
671	1687
671	2201
671	666
671	2715
671	794
671	671
671	160
671	2721
671	2210
671	1318
671	1701
671	2340
671	167
671	169
671	682
671	2219
671	1906
671	2222
671	1309
671	1200
671	1201
671	1714
671	691
671	180
671	1721
671	700
671	701
671	2240
671	2592
671	1218
671	707
671	2244
671	1221
671	1224
671	2249
671	715
671	2252
671	1230
671	719
671	1232
671	632
671	2770
671	41
671	212
671	718
671	1238
671	1240
671	1060
671	1755
671	1756
671	737
671	1147
671	740
671	1765
671	636
671	746
671	237
671	2286
671	2287
671	1778
671	756
671	1782
671	1065
671	1492
671	2298
671	2811
671	2813
671	2814
671	2261
671	1792
671	769
671	771
671	2820
671	1577
671	2311
671	1800
671	1803
671	1804
671	1805
671	2520
671	786
671	2606
671	2559
671	1241
671	792
671	1305
671	2842
671	1663
671	797
671	1311
671	2336
671	1314
671	1315
671	1316
671	134
671	2854
671	1186
671	809
671	1322
671	813
671	1838
671	2508
671	2448
671	1391
671	2073
671	2357
671	1334
671	1336
671	1647
671	1853
671	1342
671	1833
671	1864
671	2381
671	2382
671	2385
671	739
671	1341
671	2532
671	2394
671	655
671	1372
671	862
671	2400
671	1168
671	1378
671	1382
671	1895
671	360
671	1385
671	1389
671	879
671	1392
671	370
671	1907
671	1649
671	2424
671	1632
671	1599
671	1919
671	2433
671	1922
671	387
671	2437
671	2113
671	1930
671	2171
671	1420
671	1421
671	2285
671	1424
671	401
671	985
671	407
671	1945
671	2799
671	1948
671	154
671	1438
671	1439
671	416
671	1953
671	2459
671	1962
671	2475
671	1964
671	1966
671	1968
671	2482
671	435
671	1973
671	1974
671	1220
671	1980
671	957
671	1983
671	453
671	1991
671	1992
671	1995
671	2760
671	162
671	1998
671	589
671	1488
671	2004
671	78
671	1601
671	984
671	2009
671	2010
671	1499
671	1500
671	989
671	990
671	2016
671	1506
671	1275
671	2857
671	1509
671	2022
671	2023
671	1234
671	1003
671	2028
671	2011
671	765
671	498
671	2547
671	500
671	511
671	504
671	2555
671	508
671	1706
671	975
204	1536
204	1025
204	1539
204	1030
204	428
204	523
204	972
204	13
204	1038
204	1553
204	2583
204	24
204	25
204	538
204	539
204	2588
204	2077
204	2078
204	31
204	544
204	432
204	35
204	1060
204	1062
204	553
204	2602
204	1287
204	2604
204	939
204	558
204	1584
204	2097
204	2099
204	2815
204	2617
204	2619
204	2620
204	573
204	2623
204	2624
204	577
204	2114
204	2627
204	2119
204	2633
204	75
204	1613
204	590
204	1618
204	1108
204	526
204	1112
204	92
204	95
204	608
204	2146
204	975
204	1981
204	2154
204	871
204	108
204	1133
204	2159
204	2161
204	2675
204	495
204	1194
204	1897
204	1144
204	2169
204	1146
204	635
204	2684
204	1151
204	2176
204	294
204	2715
204	1670
204	2241
204	2186
204	1167
204	2704
204	657
204	1171
204	1684
204	1685
204	662
204	1687
204	2201
204	666
204	1647
204	794
204	671
204	160
204	2721
204	1186
204	1701
204	2340
204	1649
204	169
204	682
204	2219
204	1906
204	2222
204	1309
204	1200
204	1201
204	1714
204	691
204	180
204	1721
204	187
204	700
204	701
204	2240
204	2592
204	1218
204	707
204	1220
204	1221
204	1224
204	2249
204	715
204	2252
204	1230
204	719
204	1232
204	632
204	1234
204	41
204	212
204	718
204	1238
204	1240
204	548
204	1755
204	1147
204	740
204	1318
204	2257
204	636
204	746
204	236
204	237
204	2286
204	2287
204	756
204	1782
204	1065
204	2770
204	1492
204	2298
204	127
204	765
204	2814
204	2261
204	1792
204	769
204	770
204	771
204	2820
204	1577
204	2311
204	1800
204	1803
204	1804
204	1805
204	2520
204	2606
204	2559
204	791
204	792
204	1305
204	2842
204	1663
204	797
204	1311
204	2336
204	1314
204	1315
204	1316
204	134
204	2854
204	808
204	809
204	810
204	813
204	1838
204	2508
204	1391
204	2073
204	2357
204	1334
204	1698
204	1336
204	1853
204	1342
204	1333
204	1833
204	1864
204	2381
204	2382
204	2385
204	739
204	1341
204	2394
204	655
204	1372
204	1373
204	862
204	1765
204	2400
204	2448
204	1378
204	1382
204	1895
204	360
204	1385
204	1389
204	879
204	1392
204	370
204	1907
204	2424
204	1632
204	1599
204	1919
204	162
204	2433
204	1922
204	387
204	2437
204	1601
204	1322
204	1930
204	2171
204	1420
204	1421
204	2285
204	1424
204	401
204	985
204	1429
204	1945
204	1241
204	2799
204	1948
204	1438
204	1439
204	416
204	1953
204	2459
204	1962
204	2475
204	1964
204	1966
204	1003
204	1968
204	2482
204	435
204	1973
204	1974
204	1609
204	1980
204	957
204	1983
204	1099
204	453
204	1991
204	1995
204	2760
204	2210
204	1998
204	589
204	1488
204	2004
204	78
204	984
204	2009
204	2010
204	2011
204	2012
204	989
204	990
204	2016
204	1506
204	2811
204	2532
204	1509
204	2113
204	2023
204	508
204	167
204	2031
204	498
204	500
204	504
204	2555
204	1500
204	1706
204	511
2788	370
2788	972
2788	917
2788	2310
2788	1663
242	1926
242	1035
242	1048
242	1186
242	2395
242	420
242	165
242	166
242	2475
242	2093
242	1331
242	1332
242	1333
242	1335
242	1336
242	1337
242	1724
242	565
242	330
242	1227
242	848
242	1622
242	1240
242	1883
242	2268
242	2397
242	2427
242	1508
242	1509
242	2790
242	2535
242	1461
242	1002
242	1134
242	879
242	2800
242	1267
242	1268
242	1269
242	1270
242	1272
242	1274
242	2043
242	765
242	2303
2307	2475
2307	2388
2307	1509
2307	958
1882	1539
1882	1508
1882	2742
1882	1803
1882	2159
1882	2836
1882	2102
1882	1599
1882	2045
1882	1375
2399	896
2399	1539
2399	2443
2399	275
2399	916
2399	2396
2399	2073
2399	553
2399	1848
2399	957
2399	958
2399	2498
2399	2499
2399	1224
2399	1867
2399	976
2399	1233
2399	1237
2399	1628
2399	733
2399	1506
2399	1509
2399	112
2399	632
1895	1024
1895	5
1895	2570
1895	2572
1895	1037
1895	1553
1895	2578
1895	345
1895	1882
1895	1541
1895	36
1895	2604
1895	2099
1895	1589
1895	1592
1895	2105
1895	2623
1895	1606
1895	1618
1895	93
1895	2654
1895	1125
1895	614
1895	1041
1895	1136
1895	115
1895	1657
1895	122
1895	1660
1895	638
1895	127
1895	134
1895	661
1895	2208
1895	1186
1895	2724
1895	1193
1895	1201
1895	2244
1895	2761
1895	1232
1895	1233
1895	216
1895	225
1895	227
1895	1255
1895	1260
1895	2286
1895	765
1895	262
1895	2840
1895	1831
1895	2350
1895	2357
1895	824
1895	1340
1895	2382
1895	1871
1895	1365
1895	855
1895	1368
1895	1881
1895	2394
1895	2396
1895	2397
1895	1886
1895	1188
1895	2415
1895	1599
1895	381
1895	1421
1895	916
1895	2453
1895	1945
1895	416
1895	1456
1895	1440
1895	1995
1895	2512
1895	1490
1895	2009
1895	1499
1895	2527
1895	2016
1895	2021
1895	999
1895	1008
1895	498
1895	1524
1895	2039
1895	510
1389	1509
1389	2054
1389	1831
1389	1128
1389	2603
1389	1224
1389	1234
1389	1749
1389	1655
1389	862
1389	1125
1449	1123
1449	260
1449	1509
1449	489
1449	490
1449	1870
1449	1667
1449	1271
1449	958
1986	931
1986	868
1986	2130
1986	1560
1986	159
1986	1919
2519	64
2519	1632
2519	2741
2519	350
2519	329
2554	2456
2554	1831
34	1125
34	1895
34	204
34	14
34	2159
34	2388
34	1941
34	1240
34	1914
34	671
34	1141
42	416
42	1186
42	1539
42	1509
42	2343
42	2475
42	273
42	49
42	1339
1186	1792
1186	1539
1186	2053
1186	1023
1186	1032
1186	428
1186	1039
1186	2584
1186	30
1186	31
1186	1057
1186	1058
1186	1060
1186	42
1186	567
1186	1592
1186	2617
1186	1596
1186	2621
1186	1599
1186	69
1186	1607
1186	2632
1186	1099
1186	1619
1186	1108
1186	2646
1186	429
1186	1626
1186	1630
1186	1632
1186	2145
1186	2658
1186	2663
1186	1130
1186	1644
1186	2669
1186	1134
1186	2159
1186	2672
1186	118
1186	119
1186	1148
1186	136
1186	1168
1186	1686
1186	1182
1186	671
1186	1186
1186	677
1186	678
1186	680
1186	687
1186	694
1186	2743
1186	2236
1186	2081
1186	204
1186	2259
1186	1750
1186	1240
1186	2777
1186	2267
1186	2780
1186	2271
1186	737
1186	1762
1186	2275
1186	231
1186	1769
1186	1772
1186	2800
1186	2802
1186	2771
1186	763
1186	2301
1186	1791
1186	2304
1186	260
1186	2823
1186	2825
1186	266
1186	1803
1186	2828
1186	1805
1186	1808
1186	1811
1186	1821
1186	1311
1186	2337
1186	805
1186	1831
1186	1410
1186	1833
1186	1834
1186	814
1186	817
1186	1846
1186	825
1186	1854
1186	1856
1186	437
1186	846
1186	848
1186	1884
1186	1373
1186	1375
1186	2704
1186	361
1186	1386
1186	878
1186	879
1186	372
1186	609
1186	376
1186	377
1186	1407
1186	898
1186	389
1186	2443
1186	1934
1186	401
1186	1430
1186	1945
1186	2458
1186	2459
1186	1953
1186	1446
1186	2475
1186	1964
1186	1965
1186	662
1186	1608
1186	1267
1186	436
1186	1973
1186	1974
1186	439
1186	1976
1186	1980
1186	1474
1186	2501
1186	2503
1186	1995
1186	674
1186	1998
1186	978
1186	467
1186	1492
1186	982
1186	1925
1186	2009
1186	2012
1186	1508
1186	1509
1186	2535
1186	2536
1186	1513
1186	1107
1186	1526
1186	504
1186	1018
1186	2559
1186	511
273	1539
273	651
273	1787
273	1867
273	1263
273	851
273	1722
273	1403
43	1953
43	1995
43	1076
43	2317
43	1309
1995	1024
1995	2304
1995	1539
1995	516
1995	6
1995	2570
1995	2572
1995	14
1995	2575
1995	3
1995	1044
1995	2069
1995	1058
1995	1060
1995	1062
1995	1076
1995	1592
1995	2107
1995	2110
1995	1603
1995	69
1995	1607
1995	584
1995	1618
1995	1038
1995	1622
1995	2145
1995	1638
1995	2151
1995	2155
1995	2159
1995	360
1995	626
1995	119
1995	1662
1995	1664
1995	131
1995	1677
1995	2196
1995	2199
1995	2716
1995	1186
1995	1189
1995	2161
1995	2503
1995	700
1995	1570
1995	1230
1995	737
1995	1260
1995	2799
1995	2800
1995	1792
1995	770
1995	2317
1995	2833
1995	1309
1995	2852
1995	1841
1995	1331
1995	1332
1995	1333
1995	1335
1995	1336
1995	1337
1995	324
1995	333
1995	1871
1995	340
1995	344
1995	2397
1995	872
1995	1386
1995	363
1995	366
1995	886
1995	1402
1995	892
1995	2438
1995	2459
1995	1951
1995	1441
1995	420
1995	424
1995	431
1995	436
1995	437
1995	1974
1995	955
1995	454
1995	1953
1995	1482
1995	1489
1995	2009
1995	995
1995	2020
1995	1509
1995	489
1995	1522
1995	2465
2317	397
2317	1630
2317	398
44	2599
44	1800
44	1805
44	2701
44	328
44	52
44	1500
44	1854
52	2041
52	1068
52	1599
47	1506
47	2161
47	1233
47	1232
47	2097
47	2290
48	2368
48	1833
48	2214
48	1831
1833	2264
1833	2265
1833	1259
1833	2447
1831	1664
1831	513
1831	1027
1831	5
1831	2438
1831	265
1831	908
1831	1539
1831	1303
1831	1176
1831	793
1831	2202
1831	795
1831	2588
1831	30
1831	1951
1831	416
1831	292
1831	2214
1831	1321
1831	1578
1831	428
1831	1198
1831	2231
1831	1207
1831	2616
1831	2617
1831	2362
1831	701
1831	1792
1831	1599
1831	2370
1831	1221
1831	2031
1831	74
1831	1995
1831	846
1831	2386
1831	2382
1831	2646
1831	825
1831	1508
1831	1627
1831	1373
1831	763
1831	2788
1831	1509
1831	2535
1831	106
1831	107
1831	1134
1831	2799
1831	1833
1831	1144
1831	2159
1831	319
1831	254
51	1800
51	321
62	1125
65	984
65	197
73	2824
73	1234
73	1974
2824	513
2824	2805
2824	1539
2824	5
2824	968
2824	2058
2824	2347
2824	2286
2824	1230
2824	1171
2824	756
2824	21
2824	2646
2824	1305
2824	984
2824	1177
2824	1435
2824	1151
2824	1908
74	2760
74	1805
75	1539
75	900
75	261
75	781
75	2588
75	2333
75	1054
75	553
75	1843
75	1974
75	1599
75	1224
75	1995
75	204
75	2511
75	212
75	213
75	2646
75	1632
75	1125
75	1771
75	1389
75	2159
75	636
75	1407
900	768
900	2581
2646	2176
2646	2818
2646	2563
2646	1663
2646	1798
2646	1032
2646	265
2646	1607
2646	525
2646	2448
2646	1176
2646	1539
2646	662
2646	1561
2646	1560
2646	793
2646	667
2646	2588
2646	1565
2646	159
2646	2464
2646	1953
2646	1186
2646	1060
2646	2726
2646	1831
2646	1705
2646	938
2646	2503
2646	940
2646	2835
2646	1416
2646	1970
2646	2740
2646	1974
2646	1848
2646	700
2646	701
2646	1599
2646	2113
2646	194
2646	1867
2646	1732
2646	1349
2646	1351
2646	1995
2646	1221
2646	2001
2646	75
2646	1107
2646	578
2646	2646
2646	2023
2646	89
2646	2267
2646	1509
2646	1632
2646	1506
2646	1508
2646	2405
2646	2535
2646	232
2646	1771
2646	2412
2646	1134
2646	2159
2646	1491
2646	643
2646	1014
2646	771
2646	1017
2646	1914
2646	379
2646	636
2646	2685
2646	1535
80	2313
80	2100
80	2629
2313	1604
2313	2556
2313	245
2313	2839
84	628
84	2159
89	32
89	2113
89	1345
89	2312
89	1271
89	2289
89	1972
89	1109
89	86
89	311
89	539
89	1277
89	1663
2113	1539
2113	521
2113	1039
2113	2563
2113	538
2113	1564
2113	1566
2113	2079
2113	32
2113	1062
2113	553
2113	2098
2113	2569
2113	1599
2113	1096
2113	1616
2113	1617
2113	2132
2113	1621
2113	2653
2113	2655
2113	2656
2113	98
2113	1125
2113	1126
2113	104
2113	109
2113	1138
2113	1651
2113	1663
2113	1665
2113	2192
2113	662
2113	663
2113	1690
2113	667
2113	670
2113	671
2113	164
2113	2222
2113	2226
2113	2740
2113	696
2113	1721
2113	2750
2113	2242
2113	1732
2113	2757
2113	2758
2113	2760
2113	204
2113	210
2113	211
2113	212
2113	213
2113	723
2113	2267
2113	240
2113	1779
2113	762
2113	763
2113	259
2113	260
2113	774
2113	2316
2113	2343
2113	1846
2113	312
2113	1858
2113	1867
2113	1361
2113	2392
2113	354
2113	2419
2113	895
2113	2438
2113	909
2113	1940
2113	1430
2113	411
2113	1442
2113	420
2113	1980
2113	447
2113	1994
2113	1995
2113	975
2113	1492
2113	2006
2113	1502
2113	1043
2113	1509
2113	2543
1271	2304
1271	1929
1271	142
1271	658
1271	2456
1271	1077
1271	1977
1271	1082
1271	59
1271	2366
1271	704
1271	1483
1271	1354
1271	587
1271	1742
1271	209
1271	825
1271	1885
1271	1374
1271	1509
1271	2149
1271	2800
1271	1397
1271	2679
1972	2400
1972	2704
1972	1509
1972	742
1972	2161
1972	2824
1972	1995
1972	671
1972	1693
1972	400
1972	2385
1972	1972
1972	437
1972	2619
1972	956
1972	1373
1972	2783
91	2343
91	311
91	461
91	1271
91	58
91	1663
103	1850
103	1371
1850	896
1850	641
1850	2
1850	1539
1850	1287
1850	642
1850	654
1850	1810
1850	1795
1850	1556
1850	1685
1850	1432
1850	1436
1850	671
1850	1399
1850	295
1850	296
1850	297
1850	1567
1850	319
1850	321
1850	113
1850	1867
1850	204
1850	2770
1850	1235
1850	212
1850	470
1850	985
1850	2269
1850	483
1850	364
1850	1234
1850	623
1850	2161
1850	2035
1850	1524
1850	1909
1850	2601
1850	1684
1371	770
1371	2692
1371	2630
1371	703
106	1006
107	2060
107	140
140	898
140	261
140	2826
140	2836
140	2837
140	2715
140	1054
140	290
140	428
140	2618
140	2113
140	197
140	2374
140	2722
140	1230
140	1618
140	1508
140	2408
140	2027
140	1006
140	248
140	2169
140	1659
140	764
110	70
110	71
110	72
110	169
110	2606
110	1392
110	2619
112	2176
112	1291
112	2444
112	2831
112	920
112	1307
112	2848
112	41
112	1974
112	956
112	2114
112	1867
112	1462
112	1990
112	1995
112	2510
112	337
112	1491
112	348
112	1551
112	1756
112	610
112	1509
112	115
112	1244
112	2301
2444	416
2444	1539
2444	1223
2444	1230
2444	1234
2444	291
2444	2005
2444	1151
2831	1313
2831	1058
2831	2437
2831	1574
2831	1576
2831	489
2831	1867
2831	588
2831	2288
2831	112
2831	616
2831	2009
2831	2517
2831	1974
2831	2455
2831	1945
2831	284
2831	1980
2831	425
2848	2168
2848	1561
2848	1176
1867	1536
1867	513
1867	1539
1867	2390
1867	2576
1867	2577
1867	2073
1867	2587
1867	2588
1867	1567
1867	688
1867	546
1867	553
1867	2091
1867	2097
1867	1592
1867	2621
1867	2623
1867	2625
1867	2114
1867	267
1867	667
1867	2120
1867	75
1867	1102
1867	1108
1867	92
1867	1119
1867	1633
1867	187
1867	1129
1867	618
1867	2159
1867	2674
1867	115
1867	631
1867	1150
1867	1151
1867	647
1867	1897
1867	2704
1867	2193
1867	1684
1867	1685
1867	2711
1867	2715
1867	1692
1867	672
1867	1186
1867	2215
1867	1200
1867	1201
1867	1209
1867	1723
1867	701
1867	194
1867	2244
1867	1222
1867	2249
1867	203
1867	1230
1867	1234
1867	1235
1867	1236
1867	2254
1867	1238
1867	218
1867	737
1867	1762
1867	1773
1867	1774
1867	2287
1867	2291
1867	1782
1867	2300
1867	765
1867	2814
1867	2815
1867	258
1867	1286
1867	1800
1867	1801
1867	1803
1867	1804
1867	1805
1867	2833
1867	276
1867	277
1867	1815
1867	1305
1867	2842
1867	2843
1867	1309
1867	1311
1867	294
1867	1831
1867	808
1867	2012
1867	810
1867	135
1867	1325
1867	2350
1867	1327
1867	1328
1867	990
1867	1848
1867	1341
1867	1345
1867	1348
1867	1867
1867	1872
1867	342
1867	347
1867	1372
1867	871
1867	1385
1867	1900
1867	1599
1867	2428
1867	1405
1867	2113
1867	1419
1867	2286
1867	2457
1867	1945
1867	2461
1867	1953
1867	2203
1867	2475
1867	940
1867	943
1867	945
1867	1983
1867	1995
1867	1996
1867	2510
1867	1494
1867	984
1867	476
1867	1502
1867	1506
1867	483
1867	996
1867	1509
1867	2778
1867	1521
1867	2035
1867	1530
1867	508
1491	214
1491	265
1491	1176
1491	664
1491	2671
1491	1831
1491	1836
1491	1201
1491	1221
1491	1222
1491	1226
1491	1995
1491	2766
1491	1230
1491	2262
1491	1751
1491	1628
1491	1260
1491	2159
1491	2676
1491	245
1491	636
348	115
348	332
115	2081
115	1509
115	1057
115	2760
115	1756
115	1995
115	302
115	956
115	2205
1244	1235
116	1146
116	996
116	2485
117	1986
117	1491
117	1509
117	1974
117	2831
118	2176
118	1539
118	1800
118	1291
118	2828
118	1307
118	1948
118	1953
118	2630
118	1321
118	2418
118	1327
118	1072
118	2354
118	2114
118	1995
118	1990
118	2444
118	1867
118	2510
118	337
118	1491
118	1493
118	1756
118	1509
118	1389
118	2161
118	2546
118	115
118	41
118	2301
2828	2517
2828	1313
2828	2437
2828	1671
2828	1321
2828	106
2828	1867
2828	588
2828	2546
2828	2323
2828	309
2828	1974
2828	2009
2828	1945
2828	2682
2828	1727
2828	284
2828	1663
2418	1953
2418	1492
2418	1076
1327	129
1327	770
1327	260
1327	2054
1327	769
1327	1035
1327	657
1327	197
1327	1839
1327	1713
1327	1843
1327	1844
1327	823
1327	697
1327	2335
1327	316
1327	574
1327	1599
1327	964
1327	1221
1327	2630
1327	1224
1327	1098
1327	1230
1327	336
1327	1234
1327	2516
1327	469
1327	728
1327	1509
1327	1122
1327	1508
1327	1125
1327	2023
1327	1389
1327	2814
1327	503
1327	1657
1327	1663
1327	2301
1327	2302
1327	1151
2546	512
2546	961
2546	1986
2546	67
2546	998
2546	358
2546	2183
2546	1801
2546	2687
2546	1351
2546	701
2546	1520
2546	2261
2546	1846
2546	1823
2546	2016
2546	443
2546	1663
119	1792
119	2113
119	770
119	931
119	1541
119	627
119	1995
119	1518
119	2226
119	1539
119	628
119	662
119	2329
119	1663
119	2204
119	958
119	1029
662	147
662	212
662	1854
662	2159
1029	712
1029	960
2822	2304
2822	1267
2822	1224
2822	1803
2822	1389
2822	2226
2822	1587
2822	628
2822	1878
2822	765
2822	862
1739	516
1739	1669
1739	1928
1739	1547
1739	1005
1739	272
1739	661
1739	538
1739	2588
1739	416
1739	1953
1739	806
1739	1831
1739	553
1739	2605
1739	558
1739	310
1739	2743
1739	2233
1739	64
1739	1473
1739	11
1739	68
1739	2760
1739	1737
1739	1613
1739	2127
1739	1618
1739	2261
1739	2391
1739	1756
1739	1757
1739	2143
1739	2016
1739	227
1739	746
1739	1003
1739	1133
1739	1134
1739	2033
1739	1325
1739	1833
1739	120
1739	1193
1739	1436
1739	2431
1739	127
130	2646
132	1867
898	2851
898	1509
898	807
898	2409
898	2604
898	1234
898	2606
898	2287
898	1618
898	813
898	762
428	2050
428	1539
428	1032
428	2064
428	1555
428	2074
428	2594
428	2597
428	553
428	2098
428	1592
428	569
428	1375
428	573
428	1599
428	2113
428	1611
428	2636
428	1101
428	1115
428	2656
428	1586
428	2157
428	2159
428	2161
428	632
428	2169
428	1151
428	664
428	1691
428	1306
428	671
428	1186
428	1192
428	2224
428	1729
428	2249
428	715
428	1229
428	1230
428	1234
428	1235
428	212
428	737
428	1781
428	2810
428	251
428	764
428	765
428	2307
428	2837
428	2838
428	2842
428	1309
428	2340
428	807
428	2857
428	301
428	1328
428	1865
428	1872
428	337
428	855
428	863
428	1385
428	368
428	2425
428	2438
428	400
428	1945
428	1946
428	416
428	2467
428	2475
428	2377
428	1468
428	1996
428	1998
428	975
428	1492
428	2010
428	1500
428	1509
428	2022
428	252
428	1526
428	506
428	508
2027	2640
2027	1835
150	1385
150	887
887	273
156	1995
157	2247
159	2056
159	13
159	16
159	2065
159	21
159	22
159	2072
159	25
159	30
159	31
159	33
159	35
159	36
159	40
159	41
159	2097
159	2098
159	2099
159	54
159	55
159	56
159	57
159	58
159	2113
159	2114
159	67
159	2118
159	2120
159	75
159	77
159	2130
159	2135
159	90
159	92
159	2143
159	2064
159	101
159	105
159	2154
159	2159
159	2161
159	2166
159	119
159	2169
159	2171
